Group,Phase,Mineralogy,Grain Label,Reference,Meteorite,Technique,Size (nm),Notes,17O/16O,Error[17O/16O],18O/16O,Error[18O/16O],d(29Si/28Si),Error[d(29Si/28Si)],d(30Si/28Si),Error[d(30Si/28Si)],d(25Mg/24Mg),Error[d(25Mg/24Mg)],d(26Mg/24Mg),Error[d(26Mg/24Mg)],27Al/24Mg,Error[27Al/24Mg],26Al/27Al,Error[26Al/27Al],41Ca/42Ca,Error[41Ca/42Ca],d(42Ca/40Ca),Error[d(42Ca/40Ca)],d(43Ca/40Ca),Error[d(43Ca/40Ca)],d(44Ca/40Ca),Error[d(44Ca/40Ca)],d(46Ti/48Ti),Error[d(46Ti/48Ti)],d(47Ti/48Ti),Error[d(47Ti/48Ti)],d(49Ti/48Ti),Error[d(49Ti/48Ti)],d(50Ti/48Ti),Error[d(50Ti/48Ti)],d(50Cr/52Cr),Error[d(50Cr/52Cr)],d(53Cr/52Cr),Error[d(53Cr/52Cr)],d(54Cr/52Cr),Error[d(54Cr/52Cr)],d(54Fe/56Fe),Error[d(54Fe/56Fe)],d(57Fe/56Fe),Error[d(57Fe/56Fe)],d(58Fe/56Fe),Error[d(58Fe/56Fe)],d(60Ni/58Ni),Error[d(60Ni/58Ni)],d(61Ni/58Ni),Error[d(61Ni/58Ni)],d(62Ni/58Ni),Error[d(62Ni/58Ni)]
1,Silicate,,13_3_1,Leitner ApJ 2012,NWA 852,MPI NanoSIMS,360x230,triangular,0.0005060000,0.0000180000,0.0020100000,4.00E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,13_3_2,Leitner ApJ 2012,NWA 852,MPI NanoSIMS,310x310,,0.0004800000,0.0000160000,0.0020200000,3.00E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,15_12,Leitner ApJ 2012,NWA 852,MPI NanoSIMS,500x200,,0.0005270000,0.0000250000,0.0019700000,5.00E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,17_19,Leitner ApJ 2012,NWA 852,MPI NanoSIMS,280x280,,0.0005090000,0.0000290000,0.0018800000,6.00E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Silicate,,15_17,Leitner ApJ 2012,NWA 852,MPI NanoSIMS,210x210,,0.0002990000,0.0000190000,0.0020700000,5.00E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Silicate,,8_12,Leitner ApJ 2012,NWA 852,MPI NanoSIMS,175x175,,0.0003950000,0.0000330000,0.0023400000,8.00E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Silicate,,15_20_1,Leitner ApJ 2012,NWA 852,MPI NanoSIMS,380x240,,0.0004420000,0.0000500000,0.0025200000,1.20E-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Silicate,,16_18,Leitner ApJ 2012,NWA 852,MPI NanoSIMS,210x210,,0.0005020000,0.0000480000,0.0024600000,1.10E-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U,Silicate,,GR95_13_29,Leitner ApJL 2012,GRA 95229,MPI NanoSIMS,370x230,,0.0062540000,0.0002510000,0.0019600000,1.40E-04,-16,63,379,92,79,21,70,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,GR95_04_16,Leitner LPSC 2011,GRA 95229,MPI NanoSIMS,490x310,,0.0005210000,0.0000290000,0.0019500000,6.00E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,GR95_08_07,Leitner LPSC 2011,GRA 95229,MPI NanoSIMS,370x240,possible complex grain,0.0008010000,0.0000770000,0.0018000000,1.10E-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Silicate,,Ish 07b_17,Leitner Met Soc 2010,Isheyevo,MPI NanoSIMS,340x290,,0.0003990000,0.0000280000,0.0029100000,7.00E-05,-65,34,-88,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,Ac 07_04,Leitner Met Soc 2011,Acfer 182,MPI NanoSIMS,270x200,,0.0005934997,0.0000380070,0.0020471852,7.07E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,Ac 07_11,Leitner Met Soc 2011,Acfer 182,MPI NanoSIMS,270x200,,0.0005973872,0.0000344440,0.0018597262,6.10E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,Y_O@1_3,Marhas LPSC 2006,Yamato 81025,MPI NanoSIMS,,,0.0006808154,0.0000386876,0.0018930815,6.66E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,Y_O@16_10,Marhas LPSC 2006,Yamato 81025,MPI NanoSIMS,,,0.0007017785,0.0000328810,0.0019460538,5.50E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,Y_O@17_1,Marhas LPSC 2006,Yamato 81025,MPI NanoSIMS,,,0.0006072752,0.0000293290,0.0016401834,4.84E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,Y_O@17_4,Marhas LPSC 2006,Yamato 81025,MPI NanoSIMS,,,0.0005989979,0.0000231666,0.0019970850,4.25E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,Y_O@2_5,Marhas LPSC 2006,Yamato 81025,MPI NanoSIMS,,,0.0013025182,0.0000618050,0.0020880000,7.85E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,Y_O@3_9,Marhas LPSC 2006,Yamato 81025,MPI NanoSIMS,,,0.0007876680,0.0000574747,0.0019882110,9.17E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,Y_O@6_3,Marhas LPSC 2006,Yamato 81025,MPI NanoSIMS,,,0.0005710563,0.0000374316,0.0018966731,6.82E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,Y_O@9_8,Marhas LPSC 2006,Yamato 81025,MPI NanoSIMS,,,0.0008520380,0.0000607271,0.0020687983,8.63E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Silicate,,E_16,Marhas Met Soc 2005,Tagish Lake,MPI NanoSIMS,350,,0.0004075630,0.0000533260,0.0032878720,1.60E-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,IDPS1,Messenger Science 2003,IDP L2005 C13 ,Wash U NanoSIMS,300,,0.0018400000,0.0002200000,0.0019900000,8.50E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Forsterite,IDPS3,Messenger Science 2003,IDP L2005 C13 ,"Wash U NanoSIMS, JSC TEM",330,,0.0004850000,0.0000160000,0.0020500000,3.70E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,IDPS6,Messenger Science 2003,IDP L2036C4 ,Wash U NanoSIMS,300,,0.0011800000,0.0000170000,0.0019200000,5.50E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Silicate,GEMS,IDPS2,Messenger Science 2003,IDP L2005 C13 ,"Wash U NanoSIMS, JSC TEM",400,,0.0003190000,0.0000140000,0.0016800000,2.10E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Silicate,,IDPS4,Messenger Science 2003,IDP L2036C4 ,Wash U NanoSIMS,940,,0.0004500000,0.0000180000,0.0024600000,6.60E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Silicate,GEMS,IDPS5,Messenger Science 2003,IDP L2036C4 ,"Wash U NanoSIMS, JSC TEM",630,,0.0004410000,0.0000200000,0.0023500000,3.80E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U,Silicate,Forsterite aggregate,B10A,Messenger Science 2005,IDP (Anhydrous),"Wash U NanoSIMS, JSC TEM",500,,0.0001100000,0.0000200000,0.0270000000,1.00E-03,-224,54,-23,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Pyroxene,3913,Mostefaoui ApJ 2004,Acfer 094,MPI NanoSIMS,270,,0.0007990000,0.0000440000,0.0019100000,7.00E-05,53,33,22,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Olivine,4214,Mostefaoui ApJ 2004,Acfer 094,MPI NanoSIMS,260,,0.0008090000,0.0000430000,0.0020800000,7.00E-05,76,28,43,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Pyroxene,4315,Mostefaoui ApJ 2004,Acfer 094,MPI NanoSIMS,400,,0.0007700000,0.0000320000,0.0010600000,4.00E-05,20,18,3,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Glass,4516,Mostefaoui ApJ 2004,Acfer 094,MPI NanoSIMS,160,,0.0009270000,0.0000580000,0.0019800000,8.00E-05,-17,49,-50,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Glass,24974,Mostefaoui ApJ 2004,Acfer 094,MPI NanoSIMS,140,,0.0007940000,0.0000450000,0.0017700000,7.00E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Pyroxene,151272,Mostefaoui ApJ 2004,Acfer 094,MPI NanoSIMS,150,,0.0009180000,0.0000590000,0.0020100000,9.00E-05,68,73,6,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Olivine,191173,Mostefaoui ApJ 2004,Acfer 094,MPI NanoSIMS,340,,0.0007630000,0.0000340000,0.0017900000,5.00E-05,-32,29,-78,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Glass,8871A,Mostefaoui ApJ 2004,Acfer 094,MPI NanoSIMS,270,,0.0010090000,0.0000370000,0.0018100000,5.00E-05,11,29,-20,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Olivine,8871C,Mostefaoui ApJ 2004,Acfer 094,MPI NanoSIMS,240,,0.0010010000,0.0000480000,0.0019800000,7.00E-05,128,43,72,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Silicate,Pyroxene,6495A,Mostefaoui ApJ 2004,Acfer 094,MPI NanoSIMS,290,,0.0004230000,0.0000330000,0.0077100000,1.40E-04,67,38,-11,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,44,,,,,,,,,,,,
4,Silicate,GEMS,B#8081,Mostefaoui LPSC 2004,Bishunpur,MPI NanoSIMS,100,,0.0004928846,0.0000323765,0.0034302128,8.62E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,B#5-6,Mostefaoui Met Soc 2003,Bishunpur,MPI NanoSIMS,200,,0.0005625893,0.0000297102,0.0018644640,5.01E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,S#34-35,Mostefaoui Met Soc 2003,Semarkona,MPI NanoSIMS,100,,0.0005317364,0.0000479934,0.0016980656,8.22E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Olivine,A1028-3,Nagashima Nature 2004,Acfer 094,TITec 1270 + SCAPS,1000,,0.0004107626,0.0000039233,0.0019376392,1.02E-05,-9,14,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,A1028-4,Nagashima Nature 2004,Acfer 094,TITec 1270 + SCAPS,100200,,0.0004344926,0.0000038090,0.0020228432,9.62E-06,-21,18,23,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,A1119-3,Nagashima Nature 2004,Acfer 094,TITec 1270 + SCAPS,100200,,0.0004996265,0.0000040375,0.0019673102,1.12E-05,-15,23,-17,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,N1128-2,Nagashima Nature 2004,NWA 530,TITec 1270 + SCAPS,100200,,0.0005003122,0.0000040375,0.0020224422,1.14E-05,-12,27,-33,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,N1128-4,Nagashima Nature 2004,NWA 530,TITec 1270 + SCAPS,100200,,0.0004135812,0.0000042280,0.0020288576,1.06E-05,11,25,-7,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,N1203-3,Nagashima Nature 2004,NWA 530,TITec 1270 + SCAPS,100200,,0.0004129337,0.0000039614,0.0020066043,1.06E-05,-24,25,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,A094_CG5b ,Nguyen ApJ 2007,Acfer 094,Wash U NanoSIMS,400,,0.0005710000,0.0000370000,0.0020300000,9.00E-05,2,18,29,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,A094_CG7a ,Nguyen ApJ 2007,Acfer 094,Wash U NanoSIMS,470,,0.0006240000,0.0000530000,0.0014400000,9.00E-05,55,25,19,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,A094_CG8 ,Nguyen ApJ 2007,Acfer 094,Wash U NanoSIMS,350,,0.0005040000,0.0000590000,0.0015100000,8.00E-05,28,29,29,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,A094_TS15,Nguyen ApJ 2007,Acfer 094,Wash U NanoSIMS,150,,0.0006910000,0.0000470000,0.0015900000,1.10E-04,15,39,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,A094_TS5,Nguyen ApJ 2007,Acfer 094,Wash U NanoSIMS,240,,0.0006900000,0.0000440000,0.0018700000,4.00E-05,-14,19,11,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,A094_TS8,Nguyen ApJ 2007,Acfer 094,Wash U NanoSIMS,240,,0.0004290000,0.0000250000,0.0017800000,4.00E-05,4,36,-129,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,AH77307_10a,Nguyen ApJ 2007,ALHA 77307,Wash U NanoSIMS,230,,0.0005670000,0.0000200000,0.0016200000,5.00E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,AH77307_10b,Nguyen ApJ 2007,ALHA 77307,Wash U NanoSIMS,300,,0.0004580000,0.0000310000,0.0025700000,7.00E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Fe-rich,AH77307_15a,Nguyen ApJ 2007,ALHA 77307,"Wash U NanoSIMS, Auger",350,,0.0009460000,0.0000680000,0.0018300000,9.00E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,"Mg-rich, Fe-poor",AH77307_16a,Nguyen ApJ 2007,ALHA 77307,"Wash U NanoSIMS, Auger",350,,0.0007680000,0.0000590000,0.0009700000,7.00E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,"Mg-rich, Fe-poor",AH77307_21a,Nguyen ApJ 2007,ALHA 77307,"Wash U NanoSIMS, Auger",250,,0.0007300000,0.0000410000,0.0014800000,6.00E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,"Mg-rich, no Fe",AH77307_21b,Nguyen ApJ 2007,ALHA 77307,"Wash U NanoSIMS, Auger",300,,0.0009180000,0.0000430000,0.0008600000,4.00E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,AH77307_22 ,Nguyen ApJ 2007,ALHA 77307,Wash U NanoSIMS,350,,0.0010030000,0.0000410000,0.0016500000,4.00E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,AH77307_23 ,Nguyen ApJ 2007,ALHA 77307,Wash U NanoSIMS,180,,0.0006420000,0.0000360000,0.0019500000,6.00E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,AH77307_9,Nguyen ApJ 2007,ALHA 77307,Wash U NanoSIMS,230,,0.0006380000,0.0000310000,0.0020300000,6.00E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Silicate,,A094_TS13a ,Nguyen ApJ 2007,Acfer 094,Wash U NanoSIMS,390,,0.0006880000,0.0000490000,0.0004900000,2.00E-05,146,23,77,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Silicate,,A094_TS13b,Nguyen ApJ 2007,Acfer 094,Wash U NanoSIMS,390,,0.0006870000,0.0000400000,0.0003100000,3.00E-05,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Silicate,,A094_CG5a ,Nguyen ApJ 2007,Acfer 094,Wash U NanoSIMS,300,,0.0002850000,0.0000210000,0.0020100000,5.00E-05,17,25,21,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Silicate,,A094_CG7b ,Nguyen ApJ 2007,Acfer 094,Wash U NanoSIMS,600,,0.0001310000,0.0000770000,0.0020900000,8.00E-05,179,21,118,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U,Silicate,,A094_TS6,Nguyen ApJ 2007,Acfer 094,Wash U NanoSIMS,250,,0.0095350000,0.0001140000,0.0015000000,1.00E-05,29,43,43,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,AH77307-100b,Nguyen ApJ 2010,ALHA 77307,Carnegie NanoSIMS,215.88,,0.0006200000,0.0000594000,0.0019000000,1.11E-04,-42,95,-181,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,AH77307-101b,Nguyen ApJ 2010,ALHA 77307,Carnegie NanoSIMS,249.277,,0.0005640000,0.0000492000,0.0016400000,9.41E-05,-61,94,-78,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,AH77307-103,Nguyen ApJ 2010,ALHA 77307,Carnegie NanoSIMS,264.398,,0.0004390000,0.0000397000,0.0015600000,7.50E-05,153,104,42,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Al-rich,AH77307-104a,Nguyen ApJ 2010,ALHA 77307,Carnegie NanoSIMS,341.336,,0.0006720000,0.0000366000,0.0012000000,5.33E-05,52,65,7,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,AH77307-104b,Nguyen ApJ 2010,ALHA 77307,Carnegie NanoSIMS,249.277,,0.0006130000,0.0000482000,0.0017300000,1.07E-04,62,92,15,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,AH77307-105,Nguyen ApJ 2010,ALHA 77307,Carnegie NanoSIMS,317.767,,0.0006750000,0.0000381000,0.0019500000,5.85E-05,-14,67,-56,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,AH77307-106a,Nguyen ApJ 2010,ALHA 77307,Carnegie NanoSIMS,305.3,,0.0050100000,0.0002160000,0.0017800000,6.63E-05,15,59,80,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,AH77307-106b,Nguyen ApJ 2010,ALHA 77307,Carnegie NanoSIMS,249.277,,0.0006610000,0.0000486000,0.0018800000,1.00E-04,-50,86,198,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,AH77307-107a,Nguyen ApJ 2010,ALHA 77307,Carnegie NanoSIMS,363.38,,0.0010200000,0.0000483000,0.0016400000,5.01E-05,-26,46,88,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,AH77307-111b,Nguyen ApJ 2010,ALHA 77307,Carnegie NanoSIMS,305.3,,0.0008560000,0.0000489000,0.0019700000,6.00E-05,-25,55,-59,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,AH77307-111c,Nguyen ApJ 2010,ALHA 77307,Carnegie NanoSIMS,264.398,,0.0007470000,0.0000456000,0.0018100000,8.67E-05,-34,81,8,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,AH77307-112,Nguyen ApJ 2010,ALHA 77307,Carnegie NanoSIMS,317.767,,0.0008420000,0.0000419000,0.0016600000,5.97E-05,70,56,149,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,AH77307-115,Nguyen ApJ 2010,ALHA 77307,Carnegie NanoSIMS,384.161,,0.0008130000,0.0000362000,0.0019800000,6.70E-05,63,51,117,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,AH77307-117a,Nguyen ApJ 2010,ALHA 77307,Carnegie NanoSIMS,305.3,,0.0006670000,0.0000522000,0.0018700000,7.29E-05,-23,88,101,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,AH77307-118,Nguyen ApJ 2010,ALHA 77307,Carnegie NanoSIMS,249.277,,0.0006150000,0.0000423000,0.0020300000,9.97E-05,143,86,134,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,AH77307-119a,Nguyen ApJ 2010,ALHA 77307,Carnegie NanoSIMS,278.7,,0.0009920000,0.0000543000,0.0020200000,7.14E-05,53,85,66,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,AH77307-119b,Nguyen ApJ 2010,ALHA 77307,Carnegie NanoSIMS,215.88,,0.0006070000,0.0000499000,0.0016400000,9.67E-05,79,82,-65,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,AH77307-122,Nguyen ApJ 2010,ALHA 77307,Carnegie NanoSIMS,292.303,,0.0010600000,0.0000575000,0.0019600000,6.82E-05,79,75,156,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,AH77307-123,Nguyen ApJ 2010,ALHA 77307,Carnegie NanoSIMS,329.762,,0.0004170000,0.0000318000,0.0014700000,6.77E-05,126,67,65,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,AH77307-124a,Nguyen ApJ 2010,ALHA 77307,Carnegie NanoSIMS,317.767,,0.0018400000,0.0001000000,0.0018000000,1.15E-04,29,80,116,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,AH77307-124b,Nguyen ApJ 2010,ALHA 77307,Carnegie NanoSIMS,278.7,,0.0006330000,0.0000378000,0.0017400000,6.31E-05,51,60,-40,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,AH77307-126,Nguyen ApJ 2010,ALHA 77307,Carnegie NanoSIMS,317.767,,0.0010500000,0.0000514000,0.0019400000,6.08E-05,123,68,13,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,AH77307-130,Nguyen ApJ 2010,ALHA 77307,Carnegie NanoSIMS,329.76,,0.0007210000,0.0000333000,0.0016500000,5.10E-05,-95,38,10,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,AH77307-132a,Nguyen ApJ 2010,ALHA 77307,Carnegie NanoSIMS,348.57,,0.0030600000,0.0000874000,0.0019300000,4.94E-05,85,42,98,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,AH77307-132c,Nguyen ApJ 2010,ALHA 77307,Carnegie NanoSIMS,348.57,,0.0009210000,0.0000672000,0.0019900000,6.34E-05,-37,52,73,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,AH77307-132d,Nguyen ApJ 2010,ALHA 77307,Carnegie NanoSIMS,330.69,,0.0007660000,0.0000621000,0.0019400000,7.74E-05,64,93,-36,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,AH77307-133,Nguyen ApJ 2010,ALHA 77307,Carnegie NanoSIMS,467.66,,0.0010600000,0.0000496000,0.0015500000,5.73E-05,23,51,54,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,AH77307-136,Nguyen ApJ 2010,ALHA 77307,Carnegie NanoSIMS,330.69,,0.0005200000,0.0000379000,0.0015100000,5.99E-05,-6,47,4,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,AH77307-137a,Nguyen ApJ 2010,ALHA 77307,Carnegie NanoSIMS,311.77,,0.0005610000,0.0000324000,0.0016100000,5.49E-05,0,47,0,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,AH77307-137b,Nguyen ApJ 2010,ALHA 77307,Carnegie NanoSIMS,311.77,,0.0005190000,0.0000290000,0.0020800000,5.79E-05,48,49,42,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,AH77307-138a,Nguyen ApJ 2010,ALHA 77307,Carnegie NanoSIMS,373.91,,0.0007720000,0.0000252000,0.0019200000,4.22E-05,112,45,-2,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,AH77307-138b,Nguyen ApJ 2010,ALHA 77307,Carnegie NanoSIMS,264.4,,0.0005440000,0.0000336000,0.0019300000,5.54E-05,72,45,-37,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,AH77307-139a,Nguyen ApJ 2010,ALHA 77307,Carnegie NanoSIMS,522.34,,0.0010300000,0.0000154000,0.0018200000,1.73E-05,50,12,30,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
